id,fecha,venta_total,descuento,direccion,comuna
26068,"2013-11-26 00:00:00",201883,10,"ESQUINA BLANCA EX CINCUENTAICINCO 059 L 17",MAIPU
1531,"2013-11-26 00:00:00",120250,0,"DEPARTAMENTAL 100 SAN JOAGUIN","SAN JOAGUIN"
1532,"2013-11-26 00:00:00",9500,0,"DEPARTAMENTAL 100 SAN JOAGUIN","SAN JOAGUIN"
26069,"2013-11-27 00:00:00",330000,0,"AHUMADA 85 LOCAL 126",SANTIAGO
12237,"2013-11-27 00:00:00",318600,10,"CINCO ORIENTE 2138",TALCA
26070,"2013-11-27 00:00:00",354000,0,"PEDRO MONTT 2020",VALPARAISO
26071,"2013-11-27 00:00:00",1548000,0,"SIERRA BELLA 1125",SANTIAGO
26072,"2013-11-27 00:00:00",3200265,5,"ORTUZAR 812",MELIPILLA
26073,"2013-11-27 00:00:00",2811050,5,"ORTUZAR 812",MELIPILLA
26074,"2013-11-27 00:00:00",1317330,0,"BRASIL 590",VALLENAR
26075,"2013-11-27 00:00:00",619300,0,"AVENIDA EISTEIN 661",RECOLETA
26076,"2013-11-27 00:00:00",1027400,0,"AVENIDA VALPARAISO 651 LOCAL 11 AL 14 VIÃ‘A DEL MAR","VIÃ‘A DEL MAR "
12245,"2013-11-27 00:00:00",160050,3,"ALAMEDA 3435","ESTACION CENTRAL"
26077,"2013-11-27 00:00:00",801000,0,"GENERAL FRANCISCO BARCELO 36","LAS CONDES"
26078,"2013-11-27 00:00:00",200000,0,"GENERAL FRANCISCO BARCELO 36","LAS CONDES"
26079,"2013-11-28 00:00:00",286640,0,"CENTENARIO 105","SAN ANTONIO"
26080,"2013-11-28 00:00:00",1529780,0,"CALLE LIBERTAD 115",OVALLE
26081,"2013-11-28 00:00:00",108300,5,"MONTT 583 LOCAL 1",TEMUCO
26082,"2013-11-29 00:00:00",55000,0,"AVENIDA CINCO DE ABRIL 17 L 22 MAIPÃŠ",MAIPÃŠ
1533,"2013-11-29 00:00:00",626130,10,"DEPARTAMENTAL 100 SAN JOAGUIN","SAN JOAGUIN"
26083,"2013-11-29 00:00:00",249300,30,"PERDRO MONTT 212",TALCAHUANO
26084,"2013-11-29 00:00:00",1388150,0,"AVENIDA ZAPADORES 911",RECOLETA
26085,"2013-11-29 00:00:00",204000,0,"SAN DIEGO 273",SANTIAGO
12264,"2013-12-02 00:00:00",226800,10,"CINCO ORIENTE 2138",TALCA
26278,"2013-12-14 00:00:00",169646,10,"PATRICIO LINCH 450",ARICA
26088,"2013-12-02 00:00:00",314160,0,"SAN DIEGO 824",SANTIAGO
26089,"2013-12-02 00:00:00",339000,0,"SAN DIEGO 815",SANTIAGO
12268,"2013-12-02 00:00:00",1314777,3.54975,"AHUMADA 85 LOCAL 208",SANTIAGO
12271,"2013-12-02 00:00:00",210000,0,"PEDRO DE VALDIVIA 3462 LOCAL 48 A Ã‘UÃ‘OA",Ã‘UÃ‘OA
26090,"2013-12-03 00:00:00",1848000,0,"SAN DIEGO 388",SANTIAGO
26091,"2013-12-03 00:00:00",474895,30,"GRAN AVENIDA 6488","LA CISTERNA"
26092,"2013-12-03 00:00:00",1149540,30,"FUENZALIDA URREJOLA 1050","LA CISTERNA"
26093,"2013-12-03 00:00:00",2061000,0,"CARLOS VALDOVINOS 1204","SAN MIGUEL"
1534,"2013-12-03 00:00:00",409905,10,"DEPARTAMENTAL 100 SAN JOAGUIN","SAN JOAGUIN"
26094,"2013-12-03 00:00:00",4537700,0,"MAIPU 164","LOS ANDES"
26095,"2013-12-03 00:00:00",163900,0,"MAIPU 164","LOS ANDES"
26096,"2013-12-03 00:00:00",518400,20,"MAIPU 164","LOS ANDES"
26097,"2013-12-03 00:00:00",1841000,0,"ALAMEDA 3431 E CENTRAL",E.CENTRAL
26098,"2013-12-03 00:00:00",972000,0,"ALAMEDA 3431 E CENTRAL",E.CENTRAL
26099,"2013-12-03 00:00:00",5885500,0,"LA SOLANA 1571",QUILICURA
26100,"2013-12-04 00:00:00",1446000,0,"PEDRO MONTT 2020",VALPARAISO
26101,"2013-12-04 00:00:00",2611200,0,"AVENIDA VALPARAISO 651 LOCAL 11 AL 14 VIÃ‘A DEL MAR","VIÃ‘A DEL MAR "
26086,"2013-11-29 00:00:00",3597489,10,"CIENFUEGOS 361","LA SERENA"
26087,"2013-11-29 00:00:00",6171102,10,"CIENFUEGOS 361","LA SERENA"
26152,"2013-12-04 00:00:00",895540,0,"AVENIDA VALPARAISO 651 LOCAL 11 AL 14 VIÃ‘A DEL MAR","VIÃ‘A DEL MAR "
26153,"2013-12-04 00:00:00",2136800,0,"AVENIDA VALPARAISO 651 LOCAL 11 AL 14 VIÃ‘A DEL MAR","VIÃ‘A DEL MAR "
26154,"2013-12-04 00:00:00",866140,0,"AVENIDA VALPARAISO 651 LOCAL 11 AL 14 VIÃ‘A DEL MAR","VIÃ‘A DEL MAR "
26155,"2013-12-04 00:00:00",1013400,0,"CALLE SANTIAGO 655 L 3 A","VILLA ALEMANA"
26156,"2013-12-04 00:00:00",440600,0,"AVENIDA VALPARAISO 651 LOCAL 11 AL 14 VIÃ‘A DEL MAR","VIÃ‘A DEL MAR "
26157,"2013-12-04 00:00:00",1405866,0,"VICUÃ‘A MAKANNA 213",OVALLE
26158,"2013-12-04 00:00:00",629748,10,"BAQUEDANO 573",ANTOFAGASTA
26159,"2013-12-04 00:00:00",864000,0,"AVENIDA LIBERTADOR BERNARDO OHIGGINS 3421","ESTACION CENTRAL"
26160,"2013-12-04 00:00:00",1459800,0,"SAN DIEGO 226",SANTIAGO
26161,"2013-12-04 00:00:00",1848000,0,"SAN DIEGO 388",SANTIAGO
26162,"2013-12-04 00:00:00",30464,0,"SANTA ELENA 2265 A","SAN JOAQUIN"
12282,"2013-12-04 00:00:00",189720,10,"FRANKLIN 987",SANTIAGO
26163,"2013-12-04 00:00:00",513000,0,"AVENIDA EISTEIN 661",RECOLETA
26164,"2013-12-04 00:00:00",1204940,0,"AVENIDA EISTEIN 661",RECOLETA
12284,"2013-12-04 00:00:00",127500,0,"PEDRO DE VALDIVIA 3462 LOCAL 48 A Ã‘UÃ‘OA",Ã‘UÃ‘OA
195,"2013-12-04 00:00:00",448500,0,"PEDRO DE VALDIVIA 3462 LOCAL 48 A Ã‘UÃ‘OA",Ã‘UÃ‘OA
26165,"2013-12-05 00:00:00",2313900,0,"SAN DIEGO 388",SANTIAGO
26166,"2013-12-05 00:00:00",715000,0,"SAN DIEGO 388",SANTIAGO
12288,"2013-12-05 00:00:00",2238000,0,"GENERAL FRANCISCO BARCELO 36","LAS CONDES"
12289,"2013-12-05 00:00:00",225000,0,"GENERAL FRANCISCO BARCELO 36","LAS CONDES"
26167,"2013-12-05 00:00:00",520506,10,"ESQUINA BLANCA EX CINCUENTAICINCO 059 L 17",MAIPU
26168,"2013-12-05 00:00:00",1122290,3,"ALAMEDA 3435","ESTACION CENTRAL"
26169,"2013-12-05 00:00:00",50634,3.54973,"ALAMEDA 3435","ESTACION CENTRAL"
26170,"2013-12-05 00:00:00",81480,3,"CONCHA Y TORO 35","PUENTE ALTO"
26171,"2013-12-05 00:00:00",491790,3,"AVENIDA BERNARDO OHIGGINS 1035",TALAGANTE
26172,"2013-12-06 00:00:00",850000,0,"AHUMADA 85 LOCAL 208",SANTIAGO
1535,"2013-12-06 00:00:00",292230,10,"DEPARTAMENTAL 100 SAN JOAGUIN","SAN JOAGUIN"
26173,"2013-12-06 00:00:00",1182000,0,"AHUMADA 85 LOCAL 205",SANTIAGO
26174,"2013-12-06 00:00:00",5885500,0,"AHUMADA 85 LOCAL 126",SANTIAGO
1536,"2013-12-13 00:00:00",1853280,10,"DEPARTAMENTAL 100 SAN JOAGUIN","SAN JOAGUIN"
26175,"2013-12-06 00:00:00",492760,3,"ALAMEDA 3435","ESTACION CENTRAL"
26176,"2013-12-06 00:00:00",655041,3,"AVENIDA ALAMEDA 949 LOCAL 148 S",SANTIAGO
26177,"2013-12-06 00:00:00",57600,20,"AVENIDA ALAMEDA 949 LOCAL 148 S",SANTIAGO
26180,"2013-12-09 00:00:00",696250,0,"CARLOS VALDOVINOS 1204","SAN MIGUEL"
26178,"2013-12-09 00:00:00",275389,30,"EDISON 4482","QUINTA NORMAL"
26179,"2013-12-09 00:00:00",604310,3.54976,"SAN DIEGO 2290 LOCAL 35",SANTIAGO
1537,"2013-12-09 00:00:00",142056,10,"DEPARTAMENTAL 100 SAN JOAGUIN","SAN JOAGUIN"
26181,"2013-12-09 00:00:00",66000,0,"SAN DIEGO 330",SANTIAGO
26182,"2013-12-09 00:00:00",207060,0,"SAN DIEGO 346",SANTIAGO
26183,"2013-12-09 00:00:00",1443600,0,"ALMANEDA 3427 E CENTRAL",E.CENTRAL
26184,"2013-12-09 00:00:00",2449200,0,"ALAMEDA 3423","ESTACION CENTRAL"
26185,"2013-12-09 00:00:00",132000,0,"AVENIDA LIBERTADOR BERNARDO OHIGGINS 3421","ESTACION CENTRAL"
26186,"2013-12-09 00:00:00",796824,10,"COLON 769",ARICA
26187,"2013-12-09 00:00:00",14018,0,"PORTUGAL 676",SANTIAGO
12303,"2013-12-09 00:00:00",195000,0,"PEDRO DE VALDIVIA 3462 LOCAL 48 A Ã‘UÃ‘OA",Ã‘UÃ‘OA
26188,"2013-12-10 00:00:00",2378052,3,"AHUMADA 85 LOCAL 208",SANTIAGO
26189,"2013-12-10 00:00:00",2236248,10,"CIENFUEGOS 361","LA SERENA"
26190,"2013-12-10 00:00:00",1820507,10,"CIENFUEGOS 361","LA SERENA"
26192,"2013-12-10 00:00:00",324000,0,"PARINACOTA 381 MODULO 1",QUILICURA
26193,"2013-12-10 00:00:00",1224000,0,"PARINACOTA 381 MODULO 1",QUILICURA
26194,"2013-12-10 00:00:00",282270,3,"ALAMEDA 3435","ESTACION CENTRAL"
26195,"2013-12-11 00:00:00",60928,0,"SANTA ELENA 2265 A","SAN JOAQUIN"
26196,"2013-12-11 00:00:00",1332000,0,"AVENIDA PARRON 1853","SAN RAMON"
26197,"2013-12-11 00:00:00",700434,10,"CIENFUEGOS 361","LA SERENA"
26198,"2013-12-11 00:00:00",698613,10,"CIENFUEGOS 361","LA SERENA"
26199,"2013-12-11 00:00:00",237600,0,"ALAMEDA 3423","ESTACION CENTRAL"
26200,"2013-12-11 00:00:00",370800,0,"ISSA PICHARA 830 OFICINA 3",RENCA
12319,"2013-12-11 00:00:00",1024500,0,"PEDRO DE VALDIVIA 3462 LOCAL 48 A Ã‘UÃ‘OA",Ã‘UÃ‘OA
26251,"2013-12-11 00:00:00",274500,0,"AVENIDA LIBERTADOR BERNARDO OHIGGINS 3421","ESTACION CENTRAL"
26252,"2013-12-11 00:00:00",343000,0,"GENERAL FRANCISCO BARCELO 36","LAS CONDES"
26253,"2013-12-11 00:00:00",202730,3,"ALAMEDA 3435","ESTACION CENTRAL"
26254,"2013-12-11 00:00:00",284050,5,"BUSTOS 2014",PROVIDENCIA
26255,"2013-12-11 00:00:00",738000,0,"AVENIDA EISTEIN 661",RECOLETA
26256,"2013-12-12 00:00:00",430940,0,"PEDRO MONTT 2020",VALPARAISO
26257,"2013-12-12 00:00:00",2139920,0,"AVENIDA VALPARAISO 651 LOCAL 11 AL 14 VIÃ‘A DEL MAR","VIÃ‘A DEL MAR "
26258,"2013-12-12 00:00:00",825000,0,"AVENIDA VALPARAISO 651 LOCAL 11 AL 14 VIÃ‘A DEL MAR","VIÃ‘A DEL MAR "
26259,"2013-12-12 00:00:00",1636800,0,"AVENIDA VALPARAISO 651 LOCAL 11 AL 14 VIÃ‘A DEL MAR","VIÃ‘A DEL MAR "
26260,"2013-12-12 00:00:00",505500,0,"AVENIDA VALPARAISO 651 LOCAL 11 AL 14 VIÃ‘A DEL MAR","VIÃ‘A DEL MAR "
26261,"2013-12-12 00:00:00",476900,0,"AVENIDA EISTEIN 661",RECOLETA
26262,"2013-12-12 00:00:00",1952195,15,"LOS HEROES DE LA CONCEPCION 2555 L 278",IQUIQUE
26263,"2013-12-12 00:00:00",161840,0,"BRASIL 590",VALLENAR
1538,"2013-12-12 00:00:00",214200,10,"DEPARTAMENTAL 100 SAN JOAGUIN","SAN JOAGUIN"
26264,"2013-12-12 00:00:00",1466543,3,"AHUMADA 85 LOCAL 208",SANTIAGO
26265,"2013-12-12 00:00:00",286400,0,"AVENIDA SALVADOR 1067",PROVIDENCIA
26266,"2013-12-12 00:00:00",377000,0,"SAN DIEGO 346",SANTIAGO
26267,"2013-12-12 00:00:00",759000,0,"SAN DIEGO 330",SANTIAGO
26268,"2013-12-13 00:00:00",833280,0,"SAN DIEGO 2290 LOCAL 213",SANTIAGO
26269,"2013-12-13 00:00:00",2362920,3,"SAN DIEGO 226",SANTIAGO
26270,"2013-12-13 00:00:00",275286,3,"AVENIDA ALAMEDA 949 LOCAL 148 S",SANTIAGO
26271,"2013-12-13 00:00:00",1441223,10,"ARTURO PRAT 565 LOCAL 9",ANTOFAGASTA
12334,"2013-12-13 00:00:00",295365,3,"ALAMEDA 3435","ESTACION CENTRAL"
26272,"2013-12-13 00:00:00",1834500,0,"AVENIDA CINCO DE ABRIL 17 L 22 MAIPÃŠ",MAIPÃŠ
12335,"2013-12-13 00:00:00",680400,10,"CINCO ORIENTE 2138",TALCA
26273,"2013-12-13 00:00:00",565702,10,"BAQUEDANO 450",COYHAIQUE
26274,"2013-12-13 00:00:00",632200,0,"EDUARDO FREI MONTALVA 9719 LOCAL 146",QUILICURA
26275,"2013-12-13 00:00:00",364000,0,"AVENIDA EISTEIN 661",RECOLETA
26289,"2013-12-15 00:00:00",1056000,0,"SAN DIEGO 785",SANTIAGO
26277,"2013-12-13 00:00:00",273540,3,"CONCHA Y TORO 35","PUENTE ALTO"
26279,"2013-12-14 00:00:00",132000,0,"AVENIDA LIBERTADOR BERNARDO OHIGGINS 3421","ESTACION CENTRAL"
26280,"2013-12-14 00:00:00",162000,0,"ALAMEDA 3423","ESTACION CENTRAL"
26281,"2013-12-14 00:00:00",809562,3.54976,"ALAMEDA 3435","ESTACION CENTRAL"
26282,"2013-12-15 00:00:00",1303680,3,"SAN DIEGO 226",SANTIAGO
26283,"2013-12-15 00:00:00",336600,0,"SAN DIEGO 824",SANTIAGO
26284,"2013-12-15 00:00:00",831000,0,"SAN DIEGO 867",SANTIAGO
26285,"2013-12-15 00:00:00",396000,0,"SAN DIEGO 847",SANTIAGO
26286,"2013-12-15 00:00:00",144000,0,"SAN DIEGO 835",SANTIAGO
26287,"2013-12-15 00:00:00",366200,0,"SAN DIEGO 831",SANTIAGO
26288,"2013-12-15 00:00:00",377500,0,"SAN DIEGO 631",SANTIAGO
26290,"2013-12-15 00:00:00",425700,0,"AVENIDA EISTEIN 661",RECOLETA
26291,"2013-12-15 00:00:00",916700,0,"AVENIDA EISTEIN 661",RECOLETA
26292,"2013-12-15 00:00:00",276000,0,"AVENIDA EISTEIN 661",RECOLETA
26293,"2013-12-15 00:00:00",1296000,0,"CARLOS VALDOVINOS 1204","SAN MIGUEL"
12339,"2013-12-16 00:00:00",1547344,3,"AHUMADA 85 LOCAL 208",SANTIAGO
26294,"2013-12-16 00:00:00",459600,0,"BORGOÃ‘O 14580 LOCAL 18 A REÃ‘ACA",REÃ‘ACA
26295,"2013-12-16 00:00:00",518562,3,"AHUMADA 85 LOCAL 208",SANTIAGO
26296,"2013-12-16 00:00:00",957000,0,"SAN DIEGO 896",SANTIAGO
12341,"2013-12-16 00:00:00",245410,3,"ALAMEDA 3435","ESTACION CENTRAL"
26297,"2013-12-16 00:00:00",298566,3,"AVENIDA BERNARDO OHIGGINS 1035",TALAGANTE
26298,"2013-12-16 00:00:00",1796067,10,"CIENFUEGOS 361","LA SERENA"
12343,"2013-12-16 00:00:00",364000,0,"PEDRO DE VALDIVIA 3462 LOCAL 48 A Ã‘UÃ‘OA",Ã‘UÃ‘OA
26299,"2013-12-16 00:00:00",653500,0,"AHUMADA 85 LOCAL 126",SANTIAGO
26300,"2013-12-17 00:00:00",444822,0,"RAMIREZ 2063 LOCAL 26",CALAMA
26301,"2013-12-17 00:00:00",232024,3,"ALAMEDA 3435","ESTACION CENTRAL"
26302,"2013-12-17 00:00:00",743250,0,"CHACABUCO 373",QUILLOTA
26303,"2013-12-17 00:00:00",886640,0,"PRAT 260",QUILLOTA
12347,"2013-12-17 00:00:00",12000,0,"PEDRO DE VALDIVIA 3462 LOCAL 48 A Ã‘UÃ‘OA",Ã‘UÃ‘OA
12349,"2013-12-17 00:00:00",1950300,0,"SAN DIEGO 2290 LOCAL 213",SANTIAGO
26304,"2013-12-17 00:00:00",72000,0,"AVENIDA LIBERTADOR BERNARDO OHIGGINS 3421","ESTACION CENTRAL"
26305,"2013-12-17 00:00:00",540000,0,"PEDRO MONTT 2020",VALPARAISO
26311,"2013-12-17 00:00:00",2049000,0,"PEDRO MONTT 2020",VALPARAISO
26306,"2013-12-17 00:00:00",853740,10,"CHACABUCO 373",QUILLOTA
26307,"2013-12-17 00:00:00",4828000,0,"CHACABUCO 373",QUILLOTA
26308,"2013-12-17 00:00:00",2344100,0,"AVENIDA VALPARAISO 651 LOCAL 11 AL 14 VIÃ‘A DEL MAR","VIÃ‘A DEL MAR "
26309,"2013-12-17 00:00:00",375820,0,"AVENIDA VALPARAISO 651 LOCAL 11 AL 14 VIÃ‘A DEL MAR","VIÃ‘A DEL MAR "
26310,"2013-12-17 00:00:00",362000,0,"GENERAL FRANCISCO BARCELO 36","LAS CONDES"
26312,"2013-12-17 00:00:00",1816000,0,"AVENIDA VALPARAISO 651 LOCAL 11 AL 14 VIÃ‘A DEL MAR","VIÃ‘A DEL MAR "
26313,"2013-12-17 00:00:00",973200,0,"PEDRO MONTT 2020",VALPARAISO
26314,"2013-12-17 00:00:00",1427000,0,"AVENIDA VALPARAISO 651 LOCAL 11 AL 14 VIÃ‘A DEL MAR","VIÃ‘A DEL MAR "
26315,"2013-12-18 00:00:00",73000,0,"FREIRE 351 LOCAL S","SAN BERNARDO"
26316,"2013-12-18 00:00:00",51300,0,"AVENIDA VALPARAISO 651 LOCAL 11 AL 14 VIÃ‘A DEL MAR","VIÃ‘A DEL MAR "
26317,"2013-12-18 00:00:00",570800,0,"SAN DIEGO 835",SANTIAGO
26318,"2013-12-18 00:00:00",479570,0,"LOS HEROES DE LA CONCEPCION 2555 L 219",IQUIQUE
26319,"2013-12-18 00:00:00",249900,0,"LOS HEROES DE LA CONCEPCION 2555 L 219",IQUIQUE
1539,"2013-12-18 00:00:00",358200,10,"DEPARTAMENTAL 100 SAN JOAGUIN","SAN JOAGUIN"
26320,"2013-12-18 00:00:00",914200,0,"PARINACOTA 381 MODULO 1",QUILICURA
26320,"2013-12-18 00:00:00",914200,0,"PARINACOTA 381 MODULO 1",QUILICURA
26321,"2013-12-18 00:00:00",1424348,3,"ALAMEDA 3435","ESTACION CENTRAL"
26322,"2013-12-18 00:00:00",969475,5,"BUSTOS 2014",PROVIDENCIA
26323,"2013-12-18 00:00:00",284050,5,"BUSTOS 2014",PROVIDENCIA
26324,"2013-12-18 00:00:00",192060,3,"AVENIDA BERNARDO OHIGGINS 1035",TALAGANTE
26325,"2013-12-18 00:00:00",274316,3,"AHUMADA 85 LOCAL 208",SANTIAGO
12361,"2013-12-18 00:00:00",378000,10,"CINCO ORIENTE 2138",TALCA
12365,"2013-12-18 00:00:00",242424,10,"FRANKLIN 987",SANTIAGO
26326,"2013-12-18 00:00:00",864000,10,"MANUEL MONTT 724",TEMUCO
26327,"2013-12-18 00:00:00",532142,3,"FREIRE 284",QUILLOTA
26328,"2013-12-19 00:00:00",604800,0,"AHUMADA 85 LOCAL 126",SANTIAGO
26329,"2013-12-19 00:00:00",468000,0,"CARLOS VALDOVINOS 1204","SAN MIGUEL"
26330,"2013-12-19 00:00:00",299880,0,"VEINTIUNO DE MAYO 1549",TOCOPILLA
26331,"2013-12-19 00:00:00",342720,0,"CIENFUEGOS 361","LA SERENA"
26332,"2013-12-19 00:00:00",179928,10,"CIENFUEGOS 361","LA SERENA"
26333,"2013-12-19 00:00:00",308448,10,"CIENFUEGOS 361","LA SERENA"
26334,"2013-12-19 00:00:00",3583180,3,"SAN DIEGO 226",SANTIAGO
26335,"2013-12-19 00:00:00",1849800,0,"ALAMEDA 3435","ESTACION CENTRAL"
499,"2013-12-19 00:00:00",565488,10,"CIENFUEGOS 361","LA SERENA"
26336,"2013-12-19 00:00:00",1071000,10,"MANUEL MONTT 724",TEMUCO
26337,"2013-12-19 00:00:00",1022400,0,"ALAMEDA 3423","ESTACION CENTRAL"
26338,"2013-12-19 00:00:00",217948,10,"ESQUINA BLANCA EX CINCUENTAICINCO 059 L 17",MAIPU
26339,"2013-12-19 00:00:00",171690,3,"GORBEA 1859",SANTIAGO
26340,"2013-12-19 00:00:00",208000,0,"SAN DIEGO 2290 LOCAL 213",SANTIAGO
1540,"2013-12-19 00:00:00",864540,10,"DEPARTAMENTAL 100 SAN JOAGUIN","SAN JOAGUIN"
26341,"2013-12-19 00:00:00",1587000,0,"OHIGGINS 680 LOCAL 4",CONCEPCION
26342,"2013-12-19 00:00:00",498400,0,"OHIGGINS 680 LOCAL 4",CONCEPCION
26343,"2013-12-19 00:00:00",111346,35.264,"ALAMEDA 3435","ESTACION CENTRAL"
26345,"2013-12-19 00:00:00",432000,0,"SIERRA BELLA 1125",SANTIAGO
26346,"2013-12-20 00:00:00",1918280,0,"AVENIDA CINCO DE ABRIL 17 L 22 MAIPÃŠ",MAIPÃŠ
26346,"2013-12-20 00:00:00",1612000,0,"AVENIDA CINCO DE ABRIL 17 L 22 MAIPÃŠ",MAIPÃŠ
26348,"2013-12-20 00:00:00",644000,0,"AVENIDA CINCO DE ABRIL 17 L 22 MAIPÃŠ",MAIPÃŠ
26349,"2013-12-20 00:00:00",36000,0,"AVENIDA CINCO DE ABRIL 17 L 22 MAIPÃŠ",MAIPÃŠ
26350,"2013-12-20 00:00:00",564600,0,"CARLOS VALDOVINOS 1204","SAN MIGUEL"
26351,"2013-12-20 00:00:00",2226732,3,"AHUMADA 85 LOCAL 208",SANTIAGO
26352,"2013-12-20 00:00:00",139680,3,"AHUMADA 85 LOCAL 208",SANTIAGO
26353,"2013-12-20 00:00:00",401580,3,"ALAMEDA 3435","ESTACION CENTRAL"
26354,"2013-12-20 00:00:00",92150,3,"ALAMEDA 3435","ESTACION CENTRAL"
26355,"2013-12-20 00:00:00",432000,0,"AVENIDA EISTEIN 661",RECOLETA
26356,"2013-12-20 00:00:00",420000,0,"AHUMADA 85 LOCAL 126",SANTIAGO
1541,"2013-12-20 00:00:00",1372500,10,"DEPARTAMENTAL 100 SAN JOAGUIN","SAN JOAGUIN"
26357,"2013-12-21 00:00:00",39600,0,"ISSA PICHARA 830 OFICINA 3",RENCA
26358,"2013-12-21 00:00:00",531600,0,"ISSA PICHARA 830 OFICINA 3",RENCA
26359,"2013-12-21 00:00:00",168600,0,"ISSA PICHARA 830 OFICINA 3",RENCA
26360,"2013-12-21 00:00:00",284400,0,"ISSA PICHARA 830 OFICINA 3",RENCA
26361,"2013-12-21 00:00:00",498750,5,"AVENIDA PROVIDENCIA 2198 LOCAL 67",PROVIDENCIA
26362,"2013-12-21 00:00:00",200000,0,"AVENIDA LIBERTADOR BERNARDO OHIGGINS 3421","ESTACION CENTRAL"
26363,"2013-12-21 00:00:00",120000,0,"AVENIDA BERNARDO OHIGGINS 1035",TALAGANTE
26363,"2013-12-21 00:00:00",120000,0,"AVENIDA BERNARDO OHIGGINS 1035",TALAGANTE
26364,"2013-12-21 00:00:00",261000,0,"AVENIDA EISTEIN 661",RECOLETA
26365,"2013-12-21 00:00:00",572000,0,"AVENIDA LIBERTADOR BERNARDO OHIGGINS 3421","ESTACION CENTRAL"
26366,"2013-12-21 00:00:00",6407000,0,"SAN DIEGO 226",SANTIAGO
26367,"2013-12-21 00:00:00",254000,0,"AHUMADA 85 LOCAL 208",SANTIAGO
26368,"2013-12-21 00:00:00",2820300,0,"GENERAL FRANCISCO BARCELO 36","LAS CONDES"
26369,"2013-12-21 00:00:00",696750,0,"SAN DIEGO 388",SANTIAGO
26370,"2013-12-21 00:00:00",233240,0,"EDUARDO FREI MONTALVA 9719 LOCAL 146",QUILICURA
26371,"2013-12-21 00:00:00",6214790,3,"SAN DIEGO 226",SANTIAGO
26372,"2013-12-21 00:00:00",816000,0,"SIERRA BELLA 1125",SANTIAGO
26373,"2013-12-21 00:00:00",373500,0,"SIERRA BELLA 1125",SANTIAGO
26374,"2013-12-21 00:00:00",199044,3,"CONCHA Y TORO 35","PUENTE ALTO"
26375,"2013-12-21 00:00:00",2689500,0,"PEDRO MONTT 2020",VALPARAISO
26376,"2013-12-21 00:00:00",688600,0,"AVENIDA EISTEIN 661",RECOLETA
26377,"2013-12-21 00:00:00",2745000,0,"AVENIDA VALPARAISO 651 LOCAL 11 AL 14 VIÃ‘A DEL MAR","VIÃ‘A DEL MAR "
26378,"2013-12-21 00:00:00",2516700,0,"AVENIDA VALPARAISO 651 LOCAL 11 AL 14 VIÃ‘A DEL MAR","VIÃ‘A DEL MAR "
1542,"2013-12-22 00:00:00",1058400,10,"DEPARTAMENTAL 100 SAN JOAGUIN","SAN JOAGUIN"
26379,"2013-12-22 00:00:00",1617960,3,"AHUMADA 85 LOCAL 208",SANTIAGO
26380,"2013-12-22 00:00:00",332710,3.54976,"ALAMEDA 3435","ESTACION CENTRAL"
26381,"2013-12-22 00:00:00",746900,3,"ALAMEDA 3435","ESTACION CENTRAL"
26382,"2013-12-22 00:00:00",450856,3,"ALAMEDA 3435","ESTACION CENTRAL"
26383,"2013-12-22 00:00:00",1224000,0,"CARLOS VALDOVINOS 1204","SAN MIGUEL"
26384,"2013-12-22 00:00:00",232800,3,"AVENIDA BERNARDO OHIGGINS 1035",TALAGANTE
26385,"2013-12-22 00:00:00",157140,3,"ALAMEDA 3435","ESTACION CENTRAL"
26386,"2013-12-23 00:00:00",90797,0,"DEPARTAMENTAL 1534","SAN MIGUEL"
26387,"2013-12-23 00:00:00",377136,3,"FREIRE 284",QUILLOTA
26388,"2013-12-23 00:00:00",372620,0,"FREIRE 284",QUILLOTA
26389,"2013-12-23 00:00:00",248320,3,"ALAMEDA 3435","ESTACION CENTRAL"
26390,"2013-12-23 00:00:00",56000,0,"FREIRE 284",QUILLOTA
26391,"2013-12-23 00:00:00",1088000,0,"AVENIDA CINCO DE ABRIL 17 L 22 MAIPÃŠ",MAIPÃŠ
26392,"2013-12-23 00:00:00",769016,3,"AHUMADA 85 LOCAL 208",SANTIAGO
26393,"2013-12-23 00:00:00",190000,0,"AVENIDA ZAPADORES 911",RECOLETA
26394,"2013-12-23 00:00:00",146000,0,"PEDRO DE VALDIVIA 3462 LOCAL 48 A Ã‘UÃ‘OA",Ã‘UÃ‘OA
26395,"2013-12-23 00:00:00",464550,5,"BUSTOS 2014",PROVIDENCIA
26396,"2013-12-23 00:00:00",336000,0,"AVENIDA LIBERTADOR BERNARDO OHIGGINS 3421","ESTACION CENTRAL"
26397,"2013-12-23 00:00:00",162000,0,"ALDUNATE 1447",SANTIAGO
26398,"2013-12-23 00:00:00",14000,0,"SAN DIEGO 226",SANTIAGO
26399,"2013-12-23 00:00:00",2463300,10,"CIENFUEGOS 361","LA SERENA"
26400,"2013-12-23 00:00:00",84200,0,"AVENIDA PROVIDENCIA 2233 TORRE 9 LOCAL",PROVIDENCIA
26401,"2013-12-23 00:00:00",108000,0,"GORBEA 1859",SANTIAGO
26402,"2013-12-23 00:00:00",1638000,0,"GENERAL FRANCISCO BARCELO 36","LAS CONDES"
26403,"2013-12-23 00:00:00",1723000,0,"GENERAL FRANCISCO BARCELO 36","LAS CONDES"
